hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,0,7,15-Aug,2015,August,32,6,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,28,15-Aug,2015,August,32,6,1,3,3,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,3,15-Aug,2015,August,32,6,2,4,2,0,0,BB,ROU,Online TA,TA/TO
Resort Hotel,0,87,15-Aug,2015,August,32,6,2,6,2,0,0,BB,RUS,Online TA,TA/TO
Resort Hotel,0,51,15-Aug,2015,August,32,6,2,6,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,136,15-Aug,2015,August,32,6,2,8,3,1,0,BB,IRL,Direct,Direct
Resort Hotel,0,4,15-Aug,2015,August,32,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Aug,2015,August,32,7,0,1,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,49,15-Aug,2015,August,32,7,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,4,15-Aug,2015,August,32,7,0,2,2,1,0,BB,IND,Online TA,TA/TO
Resort Hotel,1,45,15-Aug,2015,August,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,6,15-Aug,2015,August,32,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,4,15-Aug,2015,August,32,7,0,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,53,15-Aug,2015,August,32,7,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,52,15-Aug,2015,August,32,7,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,4,15-Aug,2015,August,32,7,2,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,98,15-Aug,2015,August,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,15-Aug,2015,August,32,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,122,15-Aug,2015,August,32,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,83,15-Aug,2015,August,32,7,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,16,15-Aug,2015,August,32,7,2,3,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,43,15-Aug,2015,August,32,7,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,73,15-Aug,2015,August,32,7,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,116,15-Aug,2015,August,32,7,2,5,2,1,1,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,113,15-Aug,2015,August,32,7,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,113,15-Aug,2015,August,32,7,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,51,15-Aug,2015,August,32,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,65,15-Aug,2015,August,32,7,2,7,2,0,0,BB,NLD,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,32,8,0,1,2,0,0,BB,CHN,Online TA,TA/TO
Resort Hotel,1,87,15-Aug,2015,August,32,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,106,15-Aug,2015,August,32,8,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Aug,2015,August,32,8,1,1,2,0,0,BB,CHE,Online TA,TA/TO
Resort Hotel,0,98,15-Aug,2015,August,32,8,1,1,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,78,15-Aug,2015,August,32,8,1,1,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,4,15-Aug,2015,August,32,8,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Aug,2015,August,32,8,2,1,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,3,15-Aug,2015,August,32,8,2,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,85,15-Aug,2015,August,32,8,2,2,2,0,0,HB,FRA,Online TA,TA/TO
Resort Hotel,1,137,15-Aug,2015,August,32,8,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,67,15-Aug,2015,August,32,8,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,54,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,87,15-Aug,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,54,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,12,15-Aug,2015,August,32,8,2,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,60,15-Aug,2015,August,32,8,2,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,75,15-Aug,2015,August,32,8,2,5,2,2,0,FB,PRT,Direct,Direct
Resort Hotel,1,54,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,126,15-Aug,2015,August,32,8,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,54,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,84,15-Aug,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,106,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,15-Aug,2015,August,32,8,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,98,15-Aug,2015,August,32,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,91,15-Aug,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,58,15-Aug,2015,August,32,8,2,6,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,61,15-Aug,2015,August,32,8,4,9,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,9,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,5,15-Aug,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,2,15-Aug,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,9,15-Aug,2015,August,33,9,2,0,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,10,15-Aug,2015,August,33,9,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,62,15-Aug,2015,August,33,9,2,1,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,34,15-Aug,2015,August,33,9,2,2,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,82,15-Aug,2015,August,33,9,2,2,2,0,0,BB,CN,Online TA,TA/TO
Resort Hotel,1,65,15-Aug,2015,August,33,9,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,129,15-Aug,2015,August,33,9,2,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,55,15-Aug,2015,August,33,9,2,4,2,0,0,HB,MEX,Online TA,TA/TO
Resort Hotel,1,122,15-Aug,2015,August,33,9,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,41,15-Aug,2015,August,33,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,41,15-Aug,2015,August,33,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,81,15-Aug,2015,August,33,9,2,4,2,1,1,FB,ESP,Direct,Direct
Resort Hotel,0,59,15-Aug,2015,August,33,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,72,15-Aug,2015,August,33,9,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,68,15-Aug,2015,August,33,9,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,81,15-Aug,2015,August,33,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,72,15-Aug,2015,August,33,9,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,68,15-Aug,2015,August,33,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,127,15-Aug,2015,August,33,9,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,127,15-Aug,2015,August,33,9,4,10,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,5,15-Aug,2015,August,33,10,0,0,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,68,15-Aug,2015,August,33,10,1,2,2,1,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,47,15-Aug,2015,August,33,10,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,19,15-Aug,2015,August,33,10,1,2,2,0,0,BB,RUS,Online TA,TA/TO
Resort Hotel,1,72,15-Aug,2015,August,33,10,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,30,15-Aug,2015,August,33,10,1,2,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,1,139,15-Aug,2015,August,33,10,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,112,15-Aug,2015,August,33,10,1,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,63,15-Aug,2015,August,33,10,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,35,15-Aug,2015,August,33,10,1,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,75,15-Aug,2015,August,33,10,1,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,15-Aug,2015,August,33,10,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,35,15-Aug,2015,August,33,10,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,63,15-Aug,2015,August,33,10,1,5,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,77,15-Aug,2015,August,33,10,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,62,15-Aug,2015,August,33,10,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,95,15-Aug,2015,August,33,10,2,5,4,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,101,15-Aug,2015,August,33,10,2,5,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,1,38,15-Aug,2015,August,33,10,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,60,15-Aug,2015,August,33,10,3,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,60,15-Aug,2015,August,33,10,3,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,76,15-Aug,2015,August,33,10,3,8,2,0,0,HB,IRL,Direct,Direct
Resort Hotel,0,90,15-Aug,2015,August,33,11,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,90,15-Aug,2015,August,33,11,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,87,15-Aug,2015,August,33,11,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,31,15-Aug,2015,August,33,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,74,15-Aug,2015,August,33,11,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,120,15-Aug,2015,August,33,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,120,15-Aug,2015,August,33,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,120,15-Aug,2015,August,33,11,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,116,15-Aug,2015,August,33,11,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,83,15-Aug,2015,August,33,11,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,80,15-Aug,2015,August,33,11,0,4,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,27,15-Aug,2015,August,33,11,0,4,1,1,0,BB,PRT,Direct,Direct
Resort Hotel,1,78,15-Aug,2015,August,33,11,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,117,15-Aug,2015,August,33,11,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,70,15-Aug,2015,August,33,11,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,85,15-Aug,2015,August,33,11,0,5,3,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,117,15-Aug,2015,August,33,11,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,22,15-Aug,2015,August,33,11,1,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,34,15-Aug,2015,August,33,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,68,15-Aug,2015,August,33,11,2,5,2,0,0,HB,RUS,Online TA,TA/TO
Resort Hotel,1,69,15-Aug,2015,August,33,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,85,15-Aug,2015,August,33,11,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,102,15-Aug,2015,August,33,11,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,31,15-Aug,2015,August,33,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,49,15-Aug,2015,August,33,11,2,8,2,1,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,84,15-Aug,2015,August,33,11,2,8,2,1,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,1,102,15-Aug,2015,August,33,11,2,10,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,66,15-Aug,2015,August,33,11,2,10,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,80,15-Aug,2015,August,33,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,85,15-Aug,2015,August,33,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,33,15-Aug,2015,August,33,12,0,1,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,1,15-Aug,2015,August,33,12,0,1,2,0,1,BB,PRT,Direct,Direct
Resort Hotel,0,33,15-Aug,2015,August,33,12,0,1,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,47,15-Aug,2015,August,33,12,0,3,2,0,0,HB,FRA,Online TA,TA/TO
Resort Hotel,1,2,15-Aug,2015,August,33,12,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,22,15-Aug,2015,August,33,12,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,22,15-Aug,2015,August,33,12,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,55,15-Aug,2015,August,33,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,68,15-Aug,2015,August,33,12,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,128,15-Aug,2015,August,33,12,2,8,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,128,15-Aug,2015,August,33,12,2,8,2,0,0,BB,FRA,Offline TA/TO,TA/TO
Resort Hotel,0,128,15-Aug,2015,August,33,12,2,8,2,0,0,BB,FRA,Offline TA/TO,TA/TO
Resort Hotel,0,78,15-Aug,2015,August,33,12,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,85,15-Aug,2015,August,33,12,4,10,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,13,0,1,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,9,15-Aug,2015,August,33,13,0,1,2,0,0,BB,CN,Corporate,Corporate
Resort Hotel,0,1,15-Aug,2015,August,33,13,0,1,3,0,0,BB,IRL,Corporate,Corporate
Resort Hotel,1,9,15-Aug,2015,August,33,13,0,1,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,120,15-Aug,2015,August,33,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,72,15-Aug,2015,August,33,13,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,23,15-Aug,2015,August,33,13,0,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,8,15-Aug,2015,August,33,13,0,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,47,15-Aug,2015,August,33,13,0,3,2,1,1,HB,RUS,Online TA,TA/TO
Resort Hotel,1,8,15-Aug,2015,August,33,13,0,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,135,15-Aug,2015,August,33,13,1,3,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,76,15-Aug,2015,August,33,13,1,3,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,15,15-Aug,2015,August,33,13,2,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,23,15-Aug,2015,August,33,13,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,87,15-Aug,2015,August,33,13,2,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,19,15-Aug,2015,August,33,13,2,3,1,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,21,15-Aug,2015,August,33,13,2,3,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,19,15-Aug,2015,August,33,13,2,3,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,1,23,15-Aug,2015,August,33,13,2,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,89,15-Aug,2015,August,33,13,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,51,15-Aug,2015,August,33,14,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,14,0,1,2,2,0,BB,CHE,Direct,Direct
Resort Hotel,0,0,15-Aug,2015,August,33,14,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,0,15-Aug,2015,August,33,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,14,0,1,2,0,0,BB,CHN,Online TA,TA/TO
Resort Hotel,0,38,15-Aug,2015,August,33,14,0,2,3,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,21,15-Aug,2015,August,33,14,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,34,15-Aug,2015,August,33,14,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,51,15-Aug,2015,August,33,14,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,38,15-Aug,2015,August,33,14,0,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,33,14,1,2,3,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,84,15-Aug,2015,August,33,14,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,63,15-Aug,2015,August,33,14,2,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,7,15-Aug,2015,August,33,14,2,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,91,15-Aug,2015,August,33,14,2,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,81,15-Aug,2015,August,33,14,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,6,15-Aug,2015,August,33,14,2,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,64,15-Aug,2015,August,33,14,2,5,3,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,52,15-Aug,2015,August,33,14,2,5,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,1,22,15-Aug,2015,August,33,14,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,150,15-Aug,2015,August,33,14,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO
Resort Hotel,0,64,15-Aug,2015,August,33,14,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO
Resort Hotel,1,22,15-Aug,2015,August,33,14,2,5,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,0,3,15-Aug,2015,August,33,15,1,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,68,15-Aug,2015,August,33,15,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,35,15-Aug,2015,August,33,15,2,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,2,15-Aug,2015,August,33,15,2,2,2,2,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,68,15-Aug,2015,August,33,15,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,11,15-Aug,2015,August,33,15,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,80,15-Aug,2015,August,33,15,2,3,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,1,80,15-Aug,2015,August,33,15,2,3,3,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,72,15-Aug,2015,August,33,15,2,3,3,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,80,15-Aug,2015,August,33,15,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,77,15-Aug,2015,August,33,15,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,80,15-Aug,2015,August,33,15,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,31,15-Aug,2015,August,33,15,2,4,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,1,77,15-Aug,2015,August,33,15,2,4,3,0,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,93,15-Aug,2015,August,33,15,2,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,31,15-Aug,2015,August,33,15,2,4,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,0,89,15-Aug,2015,August,33,15,2,5,3,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,68,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,72,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,65,15-Aug,2015,August,33,15,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,71,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,65,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,89,15-Aug,2015,August,33,15,2,5,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,98,15-Aug,2015,August,33,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,26,15-Aug,2015,August,33,15,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,67,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,54,15-Aug,2015,August,33,15,2,5,3,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,75,15-Aug,2015,August,33,15,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,1,78,15-Aug,2015,August,33,15,2,6,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,53,15-Aug,2015,August,33,15,2,6,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,1,65,15-Aug,2015,August,33,15,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,84,15-Aug,2015,August,33,15,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,47,15-Aug,2015,August,33,15,6,12,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,4,15-Aug,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,1,12,15-Aug,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,0,15-Aug,2015,August,34,16,1,0,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,37,15-Aug,2015,August,34,16,1,0,1,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,2,15-Aug,2015,August,34,16,1,0,2,0,0,BB,BRA,Online TA,TA/TO
Resort Hotel,1,12,15-Aug,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,12,15-Aug,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,11,15-Aug,2015,August,34,16,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,143,15-Aug,2015,August,34,16,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,99,15-Aug,2015,August,34,16,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,22,15-Aug,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,15,15-Aug,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,15,15-Aug,2015,August,34,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,15-Aug,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,55,15-Aug,2015,August,34,16,2,5,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,66,15-Aug,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,79,15-Aug,2015,August,34,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,15-Aug,2015,August,34,16,3,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,95,15-Aug,2015,August,34,16,4,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,151,15-Aug,2015,August,34,16,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,54,15-Aug,2015,August,34,16,4,10,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,1,122,15-Aug,2015,August,34,16,4,10,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,132,15-Aug,2015,August,34,17,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,58,15-Aug,2015,August,34,17,1,4,2,0,0,BB,PRT,Online TA,TA/TO
