order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O20601,C1941,P14082,46.62,1,2020-03-18 19:58:23,2024-05-02T05:39:17.496Z
O20602,C7712,P9895,77.17,0,2021-03-14 06:03:16,2024-05-02T05:39:17.496Z
O20603,C2987,P16233,40.61,1,2021-01-19 17:06:11,2024-05-02T05:39:17.496Z
O20604,C3699,P8350,59.5,1,2021-05-03 18:40:29,2024-05-02T05:39:17.496Z
O20605,C5528,P4986,7.01,0,2020-11-06 18:14:20,2024-05-02T05:39:17.496Z
O20606,C3215,P12859,20.6,1,2021-01-14 13:08:45,2024-05-02T05:39:17.496Z
O20607,C992,P5053,65.29,0,2020-03-10 05:34:55,2024-05-02T05:39:17.496Z
O20608,C560,P5085,9.09,1,2021-02-28 04:21:44,2024-05-02T05:39:17.496Z
O20609,C2603,P6064,98.28,0,2020-08-01 03:25:39,2024-05-02T05:39:17.496Z
O20610,C1325,P3680,53.97,1,2020-09-20 17:29:40,2024-05-02T05:39:17.496Z
O20611,C1864,P10834,20.45,1,2020-02-25 21:54:04,2024-05-02T05:39:17.496Z
O20612,C7495,P14192,30.21,0,2020-05-08 06:40:24,2024-05-02T05:39:17.496Z
O20613,C360,P8582,13.07,1,2020-03-26 11:57:10,2024-05-02T05:39:17.496Z
O20614,C6846,P14392,14.85,1,2020-05-28 00:31:02,2024-05-02T05:39:17.496Z
O20615,C5289,P15864,38.18,1,2020-09-20 13:02:41,2024-05-02T05:39:17.496Z
O20616,C7755,P12675,13.31,1,2020-10-31 01:51:53,2024-05-02T05:39:17.496Z
O20617,C8515,P12419,12.11,1,2021-05-04 04:06:00,2024-05-02T05:39:17.496Z
O20618,C990,P9445,86.32,1,2020-07-01 10:26:11,2024-05-02T05:39:17.496Z
O20619,C4790,P2860,5.22,1,2020-09-26 17:14:35,2024-05-02T05:39:17.496Z
O20620,C621,P10307,37.74,1,2020-02-23 02:28:08,2024-05-02T05:39:17.496Z
O20621,C7493,P2570,38.89,1,2020-01-25 10:32:37,2024-05-02T05:39:17.496Z
O20622,C6389,P16212,63.65,0,2020-07-20 00:12:13,2024-05-02T05:39:17.496Z
O20623,C180,P10047,27.47,0,2020-08-03 16:40:54,2024-05-02T05:39:17.496Z
O20624,C898,P10994,1.92,1,2021-04-24 21:18:37,2024-05-02T05:39:17.496Z
O20625,C2877,P4215,40.77,1,2020-05-03 09:12:20,2024-05-02T05:39:17.496Z
O20626,C5927,P12079,7.43,1,2020-04-07 00:54:40,2024-05-02T05:39:17.496Z
O20627,C4857,P3724,79.06,1,2021-04-18 06:07:18,2024-05-02T05:39:17.496Z
O20628,C7041,P9811,53.48,1,2021-05-14 07:24:18,2024-05-02T05:39:17.496Z
O20629,C6228,P6599,49.96,0,2021-04-14 19:19:58,2024-05-02T05:39:17.496Z
O20630,C8305,P1388,42.12,1,2020-05-28 10:04:22,2024-05-02T05:39:17.496Z
O20631,C8724,P4383,25.01,0,2021-03-01 00:46:37,2024-05-02T05:39:17.496Z
O20632,C2626,P6905,37.62,0,2020-06-19 01:55:55,2024-05-02T05:39:17.496Z
O20633,C8965,P5791,14.56,1,2020-02-23 17:03:49,2024-05-02T05:39:17.496Z
O20634,C7260,P163,66.9,0,2020-03-27 11:20:55,2024-05-02T05:39:17.496Z
O20635,C24,P8394,95.96,1,2020-01-16 16:42:42,2024-05-02T05:39:17.496Z
O20636,C7743,P12367,22.15,1,2020-09-26 02:02:49,2024-05-02T05:39:17.497Z
O20637,C6470,P900,68.25,0,2021-04-10 22:25:44,2024-05-02T05:39:17.497Z
O20638,C8639,P1261,25.82,1,2020-06-15 18:55:45,2024-05-02T05:39:17.497Z
O20639,C9439,P16142,11.64,0,2020-08-12 22:29:59,2024-05-02T05:39:17.497Z
O20640,C2273,P9390,61.38,1,2020-08-15 18:57:57,2024-05-02T05:39:17.497Z
O20641,C6345,P58,68.59,1,2020-03-31 10:28:50,2024-05-02T05:39:17.497Z
O20642,C2607,P2367,53.66,1,2020-01-16 05:59:09,2024-05-02T05:39:17.497Z
O20643,C2956,P8758,31.81,1,2020-05-05 04:30:28,2024-05-02T05:39:17.497Z
O20644,C1425,P11600,24.07,1,2020-05-11 11:15:19,2024-05-02T05:39:17.497Z
O20645,C8769,P2353,20.97,0,2021-05-12 09:41:11,2024-05-02T05:39:17.497Z
O20646,C3108,P1769,5.29,1,2020-08-04 13:50:55,2024-05-02T05:39:17.497Z
O20647,C8,P4948,74.75,0,2020-10-12 07:40:53,2024-05-02T05:39:17.497Z
O20648,C5839,P13128,100.59,0,2020-03-13 02:00:28,2024-05-02T05:39:17.497Z
O20649,C2857,P10097,101.29,1,2020-05-24 05:33:55,2024-05-02T05:39:17.497Z
O20650,C9323,P10328,7.33,1,2020-07-05 05:35:56,2024-05-02T05:39:17.497Z
O20651,C8838,P4378,5.02,0,2020-06-02 03:55:40,2024-05-02T05:39:17.497Z
O20652,C1726,P3356,56.65,1,2020-12-03 13:48:33,2024-05-02T05:39:17.497Z
O20653,C3155,P14326,88.17,1,2020-02-03 06:15:52,2024-05-02T05:39:17.497Z
O20654,C7140,P15714,65.71,1,2020-12-17 12:30:11,2024-05-02T05:39:17.497Z
O20655,C3688,P14956,17.76,1,2020-07-13 12:42:43,2024-05-02T05:39:17.497Z
O20656,C1735,P2912,84.73,0,2021-02-07 03:20:22,2024-05-02T05:39:17.497Z
O20657,C8467,P14435,20.44,0,2021-04-09 14:40:27,2024-05-02T05:39:17.497Z
O20658,C3418,P11774,91.82,1,2021-05-16 01:43:30,2024-05-02T05:39:17.497Z
O20659,C6653,P10473,46.37,1,2021-01-13 06:01:00,2024-05-02T05:39:17.497Z
O20660,C6177,P8356,29.73,1,2021-01-27 11:56:45,2024-05-02T05:39:17.497Z
O20661,C2624,P9142,31.91,1,2020-04-21 11:55:08,2024-05-02T05:39:17.497Z
O20662,C3685,P12256,69.87,1,2020-08-03 00:16:56,2024-05-02T05:39:17.497Z
O20663,C9631,P16555,44.49,1,2021-02-20 20:01:36,2024-05-02T05:39:17.497Z
O20664,C4506,P3226,99.25,0,2020-12-01 18:24:08,2024-05-02T05:39:17.497Z
O20665,C7509,P7008,31.31,1,2020-12-31 06:55:36,2024-05-02T05:39:17.497Z
O20666,C1779,P9027,35.39,1,2020-07-06 15:48:08,2024-05-02T05:39:17.497Z
O20667,C1991,P1220,11.55,1,2021-04-26 03:04:32,2024-05-02T05:39:17.497Z
O20668,C9077,P2679,99.6,1,2020-03-27 16:31:25,2024-05-02T05:39:17.497Z
O20669,C7642,P14789,15.86,0,2020-08-11 01:04:06,2024-05-02T05:39:17.497Z
O20670,C1487,P8462,48.31,1,2020-08-29 23:28:32,2024-05-02T05:39:17.497Z
O20671,C9354,P8395,51.61,1,2021-02-14 08:14:31,2024-05-02T05:39:17.497Z
O20672,C6496,P9561,83.5,1,2021-03-22 06:57:51,2024-05-02T05:39:17.497Z
O20673,C4625,P12792,68.18,1,2020-04-14 21:14:55,2024-05-02T05:39:17.497Z
O20674,C5523,P14470,67.6,0,2021-01-11 16:59:44,2024-05-02T05:39:17.497Z
O20675,C1861,P2805,79.1,0,2021-01-12 04:24:24,2024-05-02T05:39:17.497Z
O20676,C6032,P7418,82.96,1,2020-04-06 15:22:35,2024-05-02T05:39:17.497Z
O20677,C3347,P6888,81.99,1,2020-04-17 06:17:46,2024-05-02T05:39:17.497Z
O20678,C1659,P15061,12.06,1,2020-09-07 00:14:24,2024-05-02T05:39:17.497Z
O20679,C8587,P14915,100.04,1,2020-12-14 13:54:39,2024-05-02T05:39:17.497Z
O20680,C9141,P11011,42.0,1,2020-03-18 14:59:44,2024-05-02T05:39:17.497Z
O20681,C7705,P15867,53.32,1,2020-05-22 08:29:08,2024-05-02T05:39:17.497Z
O20682,C4924,P7834,53.53,1,2021-05-16 18:46:15,2024-05-02T05:39:17.497Z
O20683,C1947,P2052,97.53,1,2021-02-09 11:28:48,2024-05-02T05:39:17.497Z
O20684,C7348,P8835,46.33,0,2021-01-13 13:57:21,2024-05-02T05:39:17.497Z
O20685,C2023,P9193,48.07,1,2021-05-14 02:13:49,2024-05-02T05:39:17.497Z
O20686,C6000,P2099,39.75,1,2021-04-15 06:53:53,2024-05-02T05:39:17.497Z
O20687,C7775,P3580,60.51,1,2020-02-28 11:35:29,2024-05-02T05:39:17.497Z
O20688,C3166,P11268,39.86,0,2020-08-27 03:58:40,2024-05-02T05:39:17.497Z
O20689,C1470,P5177,14.55,1,2021-04-17 05:11:13,2024-05-02T05:39:17.497Z
O20690,C1473,P3182,96.75,0,2020-12-10 16:44:05,2024-05-02T05:39:17.497Z
O20691,C7621,P1892,2.25,1,2020-05-27 20:11:58,2024-05-02T05:39:17.497Z
O20692,C4799,P2939,19.91,1,2020-09-21 23:17:03,2024-05-02T05:39:17.497Z
O20693,C6301,P471,42.74,1,2021-04-06 23:36:01,2024-05-02T05:39:17.497Z
O20694,C7504,P15156,34.63,0,2020-06-27 18:56:31,2024-05-02T05:39:17.497Z
O20695,C9212,P13928,97.71,0,2020-02-20 22:58:38,2024-05-02T05:39:17.497Z
O20696,C111,P6610,31.83,1,2020-02-20 01:28:15,2024-05-02T05:39:17.497Z
O20697,C8953,P3436,87.64,0,2020-07-19 09:33:07,2024-05-02T05:39:17.497Z
O20698,C6795,P8748,88.98,0,2020-12-02 01:51:00,2024-05-02T05:39:17.497Z
O20699,C5582,P15483,87.01,1,2020-01-18 07:41:41,2024-05-02T05:39:17.497Z
O20700,C716,P11500,27.82,0,2020-12-08 11:33:02,2024-05-02T05:39:17.497Z
O20701,C4800,P2959,38.32,1,2020-09-14 23:53:58,2024-05-02T05:39:17.497Z
O20702,C4492,P13508,12.56,1,2020-07-19 05:33:10,2024-05-02T05:39:17.498Z
O20703,C1347,P2231,62.89,1,2020-01-31 05:10:54,2024-05-02T05:39:17.498Z
O20704,C5681,P547,5.7,1,2021-04-12 19:05:37,2024-05-02T05:39:17.498Z
O20705,C3720,P10196,75.03,1,2020-09-29 10:27:58,2024-05-02T05:39:17.498Z
O20706,C1431,P5884,30.48,1,2021-02-17 16:15:06,2024-05-02T05:39:17.498Z
O20707,C2731,P15909,89.47,1,2020-05-11 11:35:04,2024-05-02T05:39:17.498Z
O20708,C5973,P3670,40.11,1,2020-05-25 14:04:46,2024-05-02T05:39:17.498Z
O20709,C793,P6289,14.67,1,2020-03-04 02:26:10,2024-05-02T05:39:17.498Z
O20710,C3082,P3187,2.74,1,2020-12-06 16:35:01,2024-05-02T05:39:17.498Z
O20711,C6645,P6144,13.9,0,2020-08-08 07:29:41,2024-05-02T05:39:17.498Z
O20712,C1355,P15183,58.91,0,2021-01-15 23:43:10,2024-05-02T05:39:17.498Z
O20713,C7716,P7312,63.47,1,2020-09-22 03:54:14,2024-05-02T05:39:17.498Z
O20714,C6134,P8542,16.84,1,2020-10-08 03:44:35,2024-05-02T05:39:17.498Z
O20715,C2758,P3401,92.21,1,2020-03-26 01:02:35,2024-05-02T05:39:17.498Z
O20716,C4002,P8052,43.78,0,2020-09-21 01:35:45,2024-05-02T05:39:17.498Z
O20717,C2884,P6646,58.09,0,2020-03-30 17:31:55,2024-05-02T05:39:17.498Z
O20718,C855,P16348,51.01,1,2020-01-27 20:32:34,2024-05-02T05:39:17.498Z
O20719,C4956,P12344,55.05,0,2021-04-16 13:48:53,2024-05-02T05:39:17.498Z
O20720,C313,P9115,83.65,1,2021-02-16 10:22:39,2024-05-02T05:39:17.498Z
O20721,C3028,P10993,1.24,1,2020-01-09 10:24:55,2024-05-02T05:39:17.498Z
O20722,C8367,P10986,24.93,0,2020-08-23 15:45:19,2024-05-02T05:39:17.498Z
O20723,C8370,P11395,10.39,1,2020-05-31 07:03:48,2024-05-02T05:39:17.498Z
O20724,C6662,P12864,27.06,1,2020-05-26 14:51:04,2024-05-02T05:39:17.498Z
O20725,C863,P14097,12.44,0,2021-05-19 15:30:15,2024-05-02T05:39:17.498Z
O20726,C9056,P5760,84.03,0,2020-02-05 13:04:24,2024-05-02T05:39:17.498Z
O20727,C6158,P5383,76.17,1,2020-03-10 05:47:28,2024-05-02T05:39:17.498Z
O20728,C911,P8164,30.78,1,2020-01-17 23:21:40,2024-05-02T05:39:17.498Z
O20729,C7028,P12227,8.24,0,2021-03-20 11:30:40,2024-05-02T05:39:17.498Z
O20730,C1683,P4727,84.15,1,2020-08-18 01:51:05,2024-05-02T05:39:17.498Z
O20731,C5620,P6391,99.16,1,2020-08-11 12:24:23,2024-05-02T05:39:17.498Z
O20732,C7810,P12794,39.1,0,2020-01-06 21:51:46,2024-05-02T05:39:17.498Z
O20733,C6531,P9482,36.36,0,2021-04-15 11:36:42,2024-05-02T05:39:17.498Z
O20734,C5257,P12347,66.1,1,2020-09-27 04:39:05,2024-05-02T05:39:17.498Z
O20735,C8703,P2226,76.32,0,2020-06-25 13:58:16,2024-05-02T05:39:17.498Z
O20736,C1221,P6295,76.89,1,2020-10-17 23:38:07,2024-05-02T05:39:17.498Z
O20737,C4576,P7276,78.51,1,2020-10-02 11:58:23,2024-05-02T05:39:17.498Z
O20738,C3018,P3166,7.2,1,2021-01-31 17:35:47,2024-05-02T05:39:17.498Z
O20739,C1056,P8183,48.25,1,2020-05-26 14:42:49,2024-05-02T05:39:17.498Z
O20740,C1788,P5857,69.54,0,2020-12-28 08:35:42,2024-05-02T05:39:17.498Z
O20741,C962,P8064,71.09,1,2021-01-13 20:40:22,2024-05-02T05:39:17.498Z
O20742,C1627,P4164,31.66,1,2020-01-26 04:21:48,2024-05-02T05:39:17.498Z
O20743,C1571,P13519,32.0,1,2020-04-22 03:27:18,2024-05-02T05:39:17.498Z
O20744,C2894,P9830,82.28,0,2020-09-28 02:47:45,2024-05-02T05:39:17.498Z
O20745,C2729,P3508,27.46,1,2020-03-28 18:14:01,2024-05-02T05:39:17.498Z
O20746,C9630,P9483,68.12,1,2020-12-23 20:09:14,2024-05-02T05:39:17.498Z
O20747,C2930,P10892,100.57,1,2020-03-04 05:32:28,2024-05-02T05:39:17.498Z
O20748,C8234,P6844,101.61,1,2020-04-13 12:31:23,2024-05-02T05:39:17.498Z
O20749,C3170,P15791,96.37,1,2020-10-10 05:00:18,2024-05-02T05:39:17.498Z
O20750,C7416,P5290,96.38,1,2020-12-16 17:15:45,2024-05-02T05:39:17.498Z
O20751,C7244,P14048,1.5899999999999999,1,2020-06-04 03:36:19,2024-05-02T05:39:17.498Z
O20752,C9324,P11151,68.93,1,2021-03-28 17:01:21,2024-05-02T05:39:17.498Z
O20753,C8440,P5155,3.22,1,2020-10-28 22:49:39,2024-05-02T05:39:17.498Z
O20754,C1816,P10099,101.25,1,2020-12-06 11:42:39,2024-05-02T05:39:17.498Z
O20755,C2932,P5787,83.6,1,2020-11-14 15:03:03,2024-05-02T05:39:17.498Z
O20756,C104,P1868,54.14,1,2020-01-04 20:30:43,2024-05-02T05:39:17.498Z
O20757,C2082,P7829,25.67,1,2021-01-22 01:59:27,2024-05-02T05:39:17.498Z
O20758,C3544,P4956,64.23,0,2020-07-30 20:06:27,2024-05-02T05:39:17.498Z
O20759,C6817,P4323,94.12,1,2020-12-21 21:25:10,2024-05-02T05:39:17.498Z
O20760,C2763,P13615,63.31,1,2020-01-29 02:46:10,2024-05-02T05:39:17.498Z
O20761,C2567,P10161,65.52,1,2020-06-14 22:53:43,2024-05-02T05:39:17.498Z
O20762,C9952,P16445,54.37,1,2020-07-16 16:19:56,2024-05-02T05:39:17.498Z
O20763,C6917,P12599,19.1,1,2020-05-30 22:56:47,2024-05-02T05:39:17.498Z
O20764,C5747,P13118,89.48,1,2021-01-21 03:14:01,2024-05-02T05:39:17.498Z
O20765,C9327,P14647,96.28,0,2020-06-15 18:42:48,2024-05-02T05:39:17.498Z
O20766,C2684,P6912,77.79,0,2020-06-07 23:22:28,2024-05-02T05:39:17.498Z
O20767,C472,P2458,100.96,1,2021-02-17 09:00:30,2024-05-02T05:39:17.498Z
O20768,C3049,P122,55.71,1,2020-01-18 06:41:47,2024-05-02T05:39:17.499Z
O20769,C906,P16020,39.35,1,2020-02-01 16:01:25,2024-05-02T05:39:17.499Z
O20770,C9544,P13005,36.87,1,2020-04-09 05:30:25,2024-05-02T05:39:17.499Z
O20771,C845,P3334,64.39,0,2020-06-14 09:09:55,2024-05-02T05:39:17.499Z
O20772,C3117,P6018,43.88,1,2021-02-21 11:47:31,2024-05-02T05:39:17.499Z
O20773,C957,P11996,19.06,1,2020-09-19 15:19:18,2024-05-02T05:39:17.499Z
O20774,C6535,P13519,73.65,0,2021-03-03 07:21:26,2024-05-02T05:39:17.499Z
O20775,C9853,P1095,21.41,1,2020-10-15 23:29:03,2024-05-02T05:39:17.499Z
O20776,C1945,P10301,89.69,1,2021-02-20 04:27:53,2024-05-02T05:39:17.499Z
O20777,C401,P14061,43.49,0,2020-03-12 02:12:22,2024-05-02T05:39:17.499Z
O20778,C4823,P2688,11.89,1,2021-05-12 21:36:39,2024-05-02T05:39:17.499Z
O20779,C5668,P10421,6.85,0,2021-03-21 22:32:48,2024-05-02T05:39:17.499Z
O20780,C1670,P15361,30.13,1,2020-03-02 15:29:04,2024-05-02T05:39:17.499Z
O20781,C9606,P4155,73.07,1,2021-04-23 17:46:21,2024-05-02T05:39:17.499Z
O20782,C9561,P4962,97.07,1,2020-01-11 05:58:40,2024-05-02T05:39:17.499Z
O20783,C6139,P9,53.86,0,2020-09-25 11:53:52,2024-05-02T05:39:17.499Z
O20784,C435,P15854,95.64,1,2020-08-12 10:28:37,2024-05-02T05:39:17.499Z
O20785,C9639,P10223,84.71,1,2020-09-25 01:28:03,2024-05-02T05:39:17.499Z
O20786,C7751,P16053,41.6,1,2020-05-31 01:24:29,2024-05-02T05:39:17.499Z
O20787,C5424,P13299,33.73,0,2020-08-04 06:59:52,2024-05-02T05:39:17.499Z
O20788,C1877,P10530,10.88,1,2020-08-17 20:48:08,2024-05-02T05:39:17.499Z
O20789,C2721,P6365,9.59,1,2020-03-14 05:53:36,2024-05-02T05:39:17.499Z
O20790,C7662,P5999,56.56,1,2020-12-09 17:41:20,2024-05-02T05:39:17.499Z
O20791,C6056,P11278,8.28,0,2020-08-31 16:41:45,2024-05-02T05:39:17.499Z
O20792,C9497,P11048,53.03,0,2020-10-11 10:39:27,2024-05-02T05:39:17.499Z
O20793,C1327,P6421,17.27,1,2020-02-10 11:38:22,2024-05-02T05:39:17.499Z
O20794,C7534,P5890,32.8,1,2021-04-06 23:25:31,2024-05-02T05:39:17.499Z
O20795,C7937,P14256,42.64,1,2020-10-04 14:58:05,2024-05-02T05:39:17.499Z
O20796,C4542,P2126,90.29,1,2021-04-04 23:22:02,2024-05-02T05:39:17.499Z
O20797,C6399,P10504,49.67,1,2020-09-18 22:46:07,2024-05-02T05:39:17.499Z
O20798,C886,P8296,29.79,0,2021-03-16 08:21:13,2024-05-02T05:39:17.499Z
O20799,C8858,P4377,101.25,1,2021-01-27 11:29:29,2024-05-02T05:39:17.499Z
O20800,C5726,P212,31.49,1,2020-04-09 02:25:46,2024-05-02T05:39:17.499Z
O20801,C4365,P8365,20.58,1,2020-03-15 04:58:22,2024-05-02T05:39:17.499Z
O20802,C5304,P7859,22.13,0,2020-09-16 23:44:42,2024-05-02T05:39:17.499Z
O20803,C7810,P5999,6.49,1,2020-04-16 21:31:22,2024-05-02T05:39:17.499Z
O20804,C1952,P14614,23.17,1,2020-05-31 17:05:29,2024-05-02T05:39:17.499Z
O20805,C4583,P8650,70.11,1,2020-04-30 10:13:41,2024-05-02T05:39:17.499Z
O20806,C281,P1466,33.73,1,2021-05-23 01:11:40,2024-05-02T05:39:17.499Z
O20807,C79,P10447,37.99,1,2020-06-20 02:34:47,2024-05-02T05:39:17.499Z
O20808,C5157,P11844,7.28,1,2020-07-09 21:47:28,2024-05-02T05:39:17.499Z
O20809,C3700,P1421,68.9,1,2021-05-22 03:45:19,2024-05-02T05:39:17.499Z
O20810,C5352,P4562,88.25,0,2021-01-23 20:35:06,2024-05-02T05:39:17.499Z
O20811,C9345,P13736,21.15,1,2021-05-09 03:18:09,2024-05-02T05:39:17.499Z
O20812,C7872,P5617,10.17,1,2021-03-13 16:57:00,2024-05-02T05:39:17.499Z
O20813,C9889,P2283,37.87,1,2020-05-11 21:59:36,2024-05-02T05:39:17.499Z
O20814,C4127,P4466,46.16,1,2020-04-13 09:00:50,2024-05-02T05:39:17.499Z
O20815,C4260,P12819,3.29,1,2020-03-11 04:02:49,2024-05-02T05:39:17.499Z
O20816,C1538,P14964,81.92,0,2021-02-26 08:11:41,2024-05-02T05:39:17.499Z
O20817,C4720,P16071,38.26,1,2020-02-27 06:58:38,2024-05-02T05:39:17.499Z
O20818,C6230,P12063,44.33,0,2020-02-11 02:23:46,2024-05-02T05:39:17.499Z
O20819,C7071,P7722,85.94,1,2020-02-09 14:40:16,2024-05-02T05:39:17.499Z
O20820,C6289,P11962,17.18,1,2020-10-06 04:06:57,2024-05-02T05:39:17.499Z
O20821,C7765,P6841,62.23,0,2020-03-17 02:56:04,2024-05-02T05:39:17.499Z
O20822,C16,P15443,49.28,0,2021-05-05 20:01:31,2024-05-02T05:39:17.499Z
O20823,C7909,P6763,30.45,1,2020-03-31 03:34:18,2024-05-02T05:39:17.499Z
O20824,C8362,P10037,41.82,1,2020-11-18 05:57:01,2024-05-02T05:39:17.499Z
O20825,C2655,P874,32.01,1,2020-05-05 05:53:52,2024-05-02T05:39:17.499Z
O20826,C6602,P795,93.72,1,2021-04-01 08:38:26,2024-05-02T05:39:17.499Z
O20827,C5231,P4010,32.52,1,2020-07-25 06:14:41,2024-05-02T05:39:17.499Z
O20828,C4233,P4291,66.33,1,2020-04-29 13:48:58,2024-05-02T05:39:17.499Z
O20829,C6310,P1645,61.08,1,2021-03-01 11:48:33,2024-05-02T05:39:17.499Z
O20830,C6871,P642,36.69,0,2021-05-03 03:44:22,2024-05-02T05:39:17.499Z
O20831,C2107,P11267,49.74,1,2020-07-21 18:51:35,2024-05-02T05:39:17.499Z
O20832,C3443,P5409,10.97,1,2021-02-16 19:38:33,2024-05-02T05:39:17.499Z
O20833,C8946,P4948,81.12,0,2020-11-27 02:20:49,2024-05-02T05:39:17.499Z
O20834,C4389,P5122,89.24,0,2020-07-31 08:41:47,2024-05-02T05:39:17.500Z
O20835,C333,P927,62.31,1,2020-03-16 05:16:55,2024-05-02T05:39:17.500Z
O20836,C3490,P12890,20.4,1,2020-04-09 02:19:06,2024-05-02T05:39:17.500Z
O20837,C6211,P12896,94.21,1,2020-11-26 01:29:14,2024-05-02T05:39:17.500Z
O20838,C900,P15896,30.25,1,2021-03-25 20:47:22,2024-05-02T05:39:17.500Z
O20839,C9656,P14193,63.37,0,2020-06-24 20:04:43,2024-05-02T05:39:17.500Z
O20840,C2066,P13520,18.49,1,2020-04-06 23:51:32,2024-05-02T05:39:17.500Z
O20841,C3629,P3599,12.46,1,2021-05-15 10:20:49,2024-05-02T05:39:17.500Z
O20842,C413,P10641,24.56,1,2020-05-08 21:34:21,2024-05-02T05:39:17.500Z
O20843,C833,P10716,51.21,1,2021-01-20 17:06:41,2024-05-02T05:39:17.500Z
O20844,C6732,P6164,58.08,0,2020-03-24 06:58:22,2024-05-02T05:39:17.500Z
O20845,C9829,P12078,83.76,0,2021-04-06 14:19:33,2024-05-02T05:39:17.500Z
O20846,C6833,P14436,14.24,1,2021-04-22 05:05:31,2024-05-02T05:39:17.500Z
O20847,C5802,P13406,29.81,1,2021-03-31 13:23:00,2024-05-02T05:39:17.500Z
O20848,C5899,P11516,34.94,1,2020-04-22 00:01:56,2024-05-02T05:39:17.500Z
O20849,C2342,P290,84.17,1,2020-06-22 11:05:31,2024-05-02T05:39:17.500Z
O20850,C7113,P11947,97.73,0,2020-05-05 13:34:30,2024-05-02T05:39:17.500Z
O20851,C7067,P451,60.57,1,2020-10-16 11:55:02,2024-05-02T05:39:17.500Z
O20852,C2563,P10051,63.42,1,2020-01-21 01:40:47,2024-05-02T05:39:17.500Z
O20853,C9725,P7663,15.08,1,2020-11-11 19:26:42,2024-05-02T05:39:17.500Z
O20854,C1621,P15982,34.45,1,2020-01-10 21:44:21,2024-05-02T05:39:17.500Z
O20855,C753,P3191,95.46,1,2020-09-18 01:53:37,2024-05-02T05:39:17.500Z
O20856,C2967,P13479,68.14,1,2020-07-04 17:44:05,2024-05-02T05:39:17.500Z
O20857,C6653,P2315,37.03,1,2020-04-19 14:21:59,2024-05-02T05:39:17.500Z
O20858,C5394,P2134,41.88,1,2020-05-17 01:17:53,2024-05-02T05:39:17.500Z
O20859,C7804,P10678,64.64,0,2021-02-12 11:50:43,2024-05-02T05:39:17.500Z
O20860,C5990,P9470,70.7,1,2020-05-23 09:26:04,2024-05-02T05:39:17.500Z
O20861,C7397,P8838,79.51,0,2020-08-02 07:49:20,2024-05-02T05:39:17.500Z
O20862,C8520,P13363,45.26,1,2020-01-04 07:42:52,2024-05-02T05:39:17.500Z
O20863,C3686,P3669,20.4,1,2021-04-05 05:43:11,2024-05-02T05:39:17.500Z
O20864,C539,P5671,38.92,0,2021-05-09 06:01:06,2024-05-02T05:39:17.500Z
O20865,C5940,P3930,72.12,1,2020-01-22 09:41:17,2024-05-02T05:39:17.500Z
O20866,C7388,P9958,35.41,1,2020-05-22 01:25:46,2024-05-02T05:39:17.500Z
O20867,C5270,P1171,38.61,1,2021-05-14 15:35:22,2024-05-02T05:39:17.500Z
O20868,C41,P13189,57.31,1,2020-02-24 15:04:43,2024-05-02T05:39:17.500Z
O20869,C1831,P5086,75.1,1,2020-04-30 01:24:23,2024-05-02T05:39:17.500Z
O20870,C9783,P12170,20.92,1,2021-03-09 21:26:30,2024-05-02T05:39:17.500Z
O20871,C8755,P7655,16.06,1,2020-07-25 00:07:38,2024-05-02T05:39:17.500Z
O20872,C5108,P8370,98.9,1,2020-04-23 20:45:17,2024-05-02T05:39:17.500Z
O20873,C2606,P6279,97.99,1,2020-12-10 17:59:46,2024-05-02T05:39:17.500Z
O20874,C4063,P15376,66.15,1,2020-12-08 17:12:08,2024-05-02T05:39:17.500Z
O20875,C3470,P7176,31.64,0,2020-03-23 10:24:23,2024-05-02T05:39:17.500Z
O20876,C6738,P14869,13.67,0,2020-02-23 04:25:54,2024-05-02T05:39:17.500Z
O20877,C957,P7723,30.52,1,2020-01-22 01:31:56,2024-05-02T05:39:17.500Z
O20878,C8794,P2019,59.71,0,2020-01-15 18:05:26,2024-05-02T05:39:17.500Z
O20879,C5317,P6790,45.42,0,2020-12-20 22:08:45,2024-05-02T05:39:17.500Z
O20880,C7542,P1635,35.86,0,2020-09-09 14:18:53,2024-05-02T05:39:17.500Z
O20881,C1392,P15474,67.49,1,2020-05-30 08:07:51,2024-05-02T05:39:17.500Z
O20882,C2030,P16300,64.4,1,2020-11-09 04:09:48,2024-05-02T05:39:17.500Z
O20883,C9674,P4842,97.74,1,2020-12-14 17:14:45,2024-05-02T05:39:17.500Z
O20884,C1116,P3615,64.51,1,2021-03-23 10:20:52,2024-05-02T05:39:17.500Z
O20885,C206,P2317,51.84,0,2020-01-27 10:39:33,2024-05-02T05:39:17.500Z
O20886,C2892,P15938,71.92,1,2020-05-04 07:40:51,2024-05-02T05:39:17.500Z
O20887,C8120,P14674,71.94,1,2020-12-09 20:46:09,2024-05-02T05:39:17.500Z
O20888,C2842,P3718,1.88,0,2021-03-14 18:09:11,2024-05-02T05:39:17.500Z
O20889,C537,P16992,83.39,0,2020-06-21 00:34:28,2024-05-02T05:39:17.500Z
O20890,C7001,P16513,52.06,0,2020-10-25 23:44:54,2024-05-02T05:39:17.500Z
O20891,C9372,P6585,72.25,1,2021-05-05 03:06:28,2024-05-02T05:39:17.500Z
