hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,99,Feb-16,2016,February,8,16,2,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Transient,33.3,0,0,Check-Out,25-02-2016
Resort Hotel,0,131,Feb-16,2016,February,8,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,56.4,1,1,Check-Out,19-02-2016
Resort Hotel,1,53,Feb-16,2016,February,8,17,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,31-12-2015
Resort Hotel,1,72,Feb-16,2016,February,8,17,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,68,0,2,Canceled,20-12-2015
Resort Hotel,1,44,Feb-16,2016,February,8,17,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,01-02-2016
Resort Hotel,1,33,Feb-16,2016,February,8,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,86,0,0,Canceled,25-01-2016
Resort Hotel,1,14,Feb-16,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,68,0,1,Canceled,19-02-2016
Resort Hotel,1,69,Feb-16,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,54.4,0,1,Canceled,01-02-2016
Resort Hotel,1,21,Feb-16,2016,February,8,19,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,19-02-2016
Resort Hotel,1,35,Feb-16,2016,February,8,19,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,99,0,0,No-Show,19-02-2016
Resort Hotel,1,2,Feb-16,2016,February,8,19,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80,0,0,Canceled,18-02-2016
Resort Hotel,1,34,Feb-16,2016,February,8,19,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,NULL,0,Transient,118,0,1,Canceled,19-02-2016
Resort Hotel,0,150,Feb-16,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,23.93,0,0,Check-Out,26-02-2016
Resort Hotel,0,172,Feb-16,2016,February,8,19,2,5,2,0,0,FB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177,NULL,0,Transient,83.9,0,0,Check-Out,26-02-2016
Resort Hotel,0,150,Feb-16,2016,February,8,19,2,5,1,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,22.5,0,0,Check-Out,26-02-2016
Resort Hotel,1,10,Feb-16,2016,February,8,19,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,29,0,0,Canceled,10-02-2016
Resort Hotel,1,29,Feb-16,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,23-01-2016
Resort Hotel,1,1,Feb-16,2016,February,8,20,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,52.36,0,1,No-Show,20-02-2016
Resort Hotel,1,5,Feb-16,2016,February,8,20,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80,0,1,No-Show,20-02-2016
Resort Hotel,1,26,Feb-16,2016,February,8,20,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,63,0,1,Canceled,04-02-2016
Resort Hotel,1,100,Feb-16,2016,February,8,20,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,38.32,0,2,Canceled,08-02-2016
Resort Hotel,0,100,Feb-16,2016,February,8,20,2,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,38.32,0,1,Check-Out,23-02-2016
Resort Hotel,1,55,Feb-16,2016,February,8,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58,0,0,Canceled,04-01-2016
Resort Hotel,0,108,Feb-16,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Transient-Party,63.9,0,1,Check-Out,05-03-2016
Resort Hotel,0,108,Feb-16,2016,February,8,20,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Transient-Party,63.9,0,1,Check-Out,05-03-2016
Resort Hotel,1,31,Feb-16,2016,February,9,21,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,56,0,2,Canceled,17-02-2016
Resort Hotel,1,38,Feb-16,2016,February,9,21,2,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,68.8,0,0,Canceled,10-02-2016
Resort Hotel,1,11,Feb-16,2016,February,9,21,2,4,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,151,0,0,Canceled,10-02-2016
Resort Hotel,1,85,Feb-16,2016,February,9,21,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,63,0,0,Canceled,20-01-2016
Resort Hotel,1,3,Feb-16,2016,February,9,22,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,61,0,0,Canceled,22-02-2016
Resort Hotel,1,24,Feb-16,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Canceled,29-01-2016
Resort Hotel,1,24,Feb-16,2016,February,9,22,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,36.96,0,2,Canceled,29-01-2016
Resort Hotel,0,187,Feb-16,2016,February,9,22,1,4,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient,65.9,0,0,Check-Out,27-02-2016
Resort Hotel,0,117,Feb-16,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,24.5,0,1,Check-Out,03-03-2016
Resort Hotel,0,117,Feb-16,2016,February,9,22,3,7,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,22.5,0,1,Check-Out,03-03-2016
Resort Hotel,1,78,Feb-16,2016,February,9,23,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,61.2,0,2,Canceled,10-02-2016
Resort Hotel,1,45,Feb-16,2016,February,9,23,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,76,0,0,Canceled,28-01-2016
Resort Hotel,1,8,Feb-16,2016,February,9,24,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,86,0,Transient,38,0,0,Canceled,16-02-2016
Resort Hotel,1,9,Feb-16,2016,February,9,24,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,93,0,0,Canceled,22-02-2016
Resort Hotel,1,26,Feb-16,2016,February,9,24,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,1,Canceled,09-02-2016
Resort Hotel,1,1,Feb-16,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,60,0,1,No-Show,25-02-2016
Resort Hotel,1,1,Feb-16,2016,February,9,25,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,60,0,1,No-Show,25-02-2016
Resort Hotel,1,16,Feb-16,2016,February,9,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,15-02-2016
Resort Hotel,1,44,Feb-16,2016,February,9,25,2,7,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,80.44,0,0,Canceled,19-01-2016
Resort Hotel,0,709,Feb-16,2016,February,9,25,8,20,2,0,0,HB,GBR,Direct,Direct,0,0,0,E,E,2,No Deposit,NULL,NULL,0,Transient,68,0,0,Check-Out,24-03-2016
Resort Hotel,1,73,Feb-16,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,04-01-2016
Resort Hotel,1,73,Feb-16,2016,February,9,26,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,04-01-2016
Resort Hotel,1,24,Feb-16,2016,February,9,26,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,15-02-2016
Resort Hotel,1,36,Feb-16,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,22-01-2016
Resort Hotel,1,50,Feb-16,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,76,0,0,Canceled,02-02-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,30,Feb-16,2016,February,9,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,3,Canceled,21-02-2016
Resort Hotel,1,45,Feb-16,2016,February,9,26,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,52.8,0,1,Canceled,23-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,81,Feb-16,2016,February,9,26,1,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,0,Canceled,26-12-2015
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,36,Feb-16,2016,February,9,26,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78,0,2,Canceled,22-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,70,0,0,Canceled,21-01-2016
Resort Hotel,0,211,Feb-16,2016,February,9,26,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,25.11,0,2,Check-Out,04-03-2016
Resort Hotel,1,53,Feb-16,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,05-01-2016
Resort Hotel,1,135,Feb-16,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,36.45,0,0,Canceled,30-10-2015
Resort Hotel,1,53,Feb-16,2016,February,9,26,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,05-01-2016
Resort Hotel,1,69,Feb-16,2016,February,9,27,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,26-12-2015
Resort Hotel,1,12,Feb-16,2016,February,9,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,0,Canceled,25-02-2016
Resort Hotel,1,0,Feb-16,2016,February,9,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,45,0,0,Canceled,27-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,74,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,11-01-2016
Resort Hotel,1,44,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,02-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,123,Feb-16,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,24-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,123,Feb-16,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,24-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,42,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,03-02-2016
Resort Hotel,1,46,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,44.8,0,2,Canceled,15-01-2016
Resort Hotel,1,74,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,11-01-2016
Resort Hotel,1,44,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,02-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,123,Feb-16,2016,February,9,27,1,1,2,0,0,Undefined,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Canceled,24-02-2016
Resort Hotel,1,44,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,02-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,C,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,74,Feb-16,2016,February,9,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,2,Canceled,11-01-2016
Resort Hotel,1,82,Feb-16,2016,February,9,27,1,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,0,Canceled,25-01-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,0,123,Feb-16,2016,February,9,27,1,1,2,0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38,NULL,0,Transient-Party,64,0,0,Check-Out,29-02-2016
Resort Hotel,1,5,Feb-16,2016,February,9,27,1,1,2,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,196,NULL,0,Transient,85,0,0,Canceled,27-02-2016
Resort Hotel,1,42,Feb-16,2016,February,9,27,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,3,No-Show,27-02-2016
Resort Hotel,1,120,Feb-16,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,31.59,0,0,Canceled,04-01-2016
Resort Hotel,1,119,Feb-16,2016,February,9,27,2,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,35.1,0,0,Canceled,04-01-2016
Resort Hotel,1,44,Feb-16,2016,February,10,28,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,22-02-2016
Resort Hotel,1,40,Feb-16,2016,February,10,28,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,79.33,0,0,Canceled,20-01-2016
Resort Hotel,1,41,Feb-16,2016,February,10,28,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,2,No Deposit,250,NULL,0,Transient,43,0,0,Canceled,27-02-2016
Resort Hotel,1,59,Feb-16,2016,February,10,28,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,86.57,0,1,Canceled,18-02-2016
